publishDate,publishMs,songId,title,artists,albumId,album,durationSec,fee,orpheus,webUrl
2023/12/6,1.70179E+12,2105748206,VIBEY,ICE杨长青/GALI,180465639,VIBEY,182,1,orpheus://song/2105748206/?autoplay=1,https://music.163.com/song?id=2105748206
2023/12/27,1.70361E+12,2106706988,共振,YuGo/GALI/SSr,181889435,Those thirst traps still be fire,150,8,orpheus://song/2106706988/?autoplay=1,https://music.163.com/song?id=2106706988
2023/12/31,1.70395E+12,2112205497,陪你过冬天,满舒克/GALI,181958206,陪你过冬天,236,8,orpheus://song/2112205497/?autoplay=1,https://music.163.com/song?id=2112205497
2024/1/7,1.70456E+12,2114979752,圣心 Holy Within,Nxmad诺曼德/GALI/LusciousBB,182394152,致弥赛亚 ToMessiah,202,8,orpheus://song/2114979752/?autoplay=1,https://music.163.com/song?id=2114979752
2024/1/23,1.70594E+12,2119682622,You feel me or what,黄旭BooM/SHIGGA SHAY 西阁/GALI,183829278,快乐半月版,200,8,orpheus://song/2119682622/?autoplay=1,https://music.163.com/song?id=2119682622
2024/3/25,1.7113E+12,2138577915,挑剔性感(PICKY AND SEXY!),刘炫廷/GALI,189869173,NOBODY,173,8,orpheus://song/2138577915/?autoplay=1,https://music.163.com/song?id=2138577915
2024/4/3,1.71207E+12,2141733632,Bagel,GALI,190910135,Bagel,137,8,orpheus://song/2141733632/?autoplay=1,https://music.163.com/song?id=2141733632
2024/4/7,1.71242E+12,2141685045,Bring ’Em Out,GALI,190896190,STRIPELIFE,187,8,orpheus://song/2141685045/?autoplay=1,https://music.163.com/song?id=2141685045
2024/4/7,1.71242E+12,2141684960,你画我猜(Draw&Guess),GALI/Froggy/黄建威,190896190,STRIPELIFE,180,8,orpheus://song/2141684960/?autoplay=1,https://music.163.com/song?id=2141684960
2024/4/7,1.71242E+12,2141684770,MONET.,GALI,190896190,STRIPELIFE,68,8,orpheus://song/2141684770/?autoplay=1,https://music.163.com/song?id=2141684770
2024/4/7,1.71242E+12,2141684253,Jeremy Scott Freestyle,GALI,190896190,STRIPELIFE,155,8,orpheus://song/2141684253/?autoplay=1,https://music.163.com/song?id=2141684253
2024/4/7,1.71242E+12,2141684191,STRIPELIF3,GALI,190896190,STRIPELIFE,216,8,orpheus://song/2141684191/?autoplay=1,https://music.163.com/song?id=2141684191
2024/4/7,1.71242E+12,2141684137,RoseGoldRollie,GALI,190896190,STRIPELIFE,182,8,orpheus://song/2141684137/?autoplay=1,https://music.163.com/song?id=2141684137
2024/4/7,1.71242E+12,2141683852,QUARTERBACK,GALI/Clutch+离合,190896190,STRIPELIFE,147,8,orpheus://song/2141683852/?autoplay=1,https://music.163.com/song?id=2141683852
2024/4/7,1.71242E+12,2141683825,心率捕获,GALI/step.jad依加,190896190,STRIPELIFE,211,8,orpheus://song/2141683825/?autoplay=1,https://music.163.com/song?id=2141683825
2024/4/7,1.71242E+12,2141683780,翱翔后流浪,GALI/KANNA BUSH,190896190,STRIPELIFE,205,8,orpheus://song/2141683780/?autoplay=1,https://music.163.com/song?id=2141683780
2024/4/7,1.71242E+12,2141683774,MURDERTHISBEAT,GALI/BrAnTB白景屹/KnowKnow/李大奔BENZO,190896190,STRIPELIFE,214,8,orpheus://song/2141683774/?autoplay=1,https://music.163.com/song?id=2141683774
2024/4/7,1.71242E+12,2141683759,阿那亚Aranya,GALI,190896190,STRIPELIFE,221,8,orpheus://song/2141683759/?autoplay=1,https://music.163.com/song?id=2141683759
2024/4/7,1.71242E+12,2137768939,Chrome Heart Freestyle,GALI,190896190,STRIPELIFE,217,8,orpheus://song/2137768939/?autoplay=1,https://music.163.com/song?id=2137768939
2024/5/18,1.71596E+12,2156464440,老本行,GALI/V.O.B,196072104,老本行,172,8,orpheus://song/2156464440/?autoplay=1,https://music.163.com/song?id=2156464440
2024/7/10,1.72054E+12,2602329920,Why,KUAN/GALI,240391228,谜 Love's Enigma,205,8,orpheus://song/2602329920/?autoplay=1,https://music.163.com/song?id=2602329920
2024/7/14,1.72089E+12,2156229804,We Go,TizzyT/GALI,195987761,Vanity Fair,196,8,orpheus://song/2156229804/?autoplay=1,https://music.163.com/song?id=2156229804
2024/8/16,1.72374E+12,2617357013,无法拯救,李佳隆/GALI,245049496,GUOXIA,271,8,orpheus://song/2617357013/?autoplay=1,https://music.163.com/song?id=2617357013
2024/8/18,1.72391E+12,2618025638,Smooth Criminal,P-Kid/GALI,245258833,栖息地,191,8,orpheus://song/2618025638/?autoplay=1,https://music.163.com/song?id=2618025638
2024/8/26,1.7246E+12,2619810977,PICK A SIDE（interlude）,HEAT J/GALI,245729707,HEATFLYHOMIE:LP,75,8,orpheus://song/2619810977/?autoplay=1,https://music.163.com/song?id=2619810977
2024/9/13,1.72616E+12,2626359795,堆金积玉,KANNA BUSH/GALI,247676274,不止于此,174,0,orpheus://song/2626359795/?autoplay=1,https://music.163.com/song?id=2626359795
2024/9/25,1.72719E+12,2628344579,Back Alive 卷土重来 (feat. GALI),SHIGGA SHAY 西阁/GALI,248248602,Back Alive 卷土重来 (feat. GALI),180,8,orpheus://song/2628344579/?autoplay=1,https://music.163.com/song?id=2628344579
2024/10/2,1.7278E+12,2139759382,鹰,BrAnTB白景屹/GALI,190257541,TOPBOY （声名鹊起）,154,8,orpheus://song/2139759382/?autoplay=1,https://music.163.com/song?id=2139759382
2024/10/20,1.72935E+12,2637675448,嘉兴到上海,Tlatre特雷西/GALI,251128442,救赎路,200,8,orpheus://song/2637675448/?autoplay=1,https://music.163.com/song?id=2637675448
2024/11/21,1.73212E+12,2643773372,ROLEMODEL (feat. GALI),Sunny Lukas/GALI,252969644,ROLEMODEL (feat. GALI),181,1,orpheus://song/2643773372/?autoplay=1,https://music.163.com/song?id=2643773372
2024/11/26,1.73255E+12,2650171039,Go Back,Toy王奕/GALI,254899440,Rap My Life,168,8,orpheus://song/2650171039/?autoplay=1,https://music.163.com/song?id=2650171039
2024/12/6,1.73341E+12,2647818554,Back Alive 卷土重来 (feat. GALI),SHIGGA SHAY 西阁/GALI,254184588,Hanyu Pinyin Mixtape,180,8,orpheus://song/2647818554/?autoplay=1,https://music.163.com/song?id=2647818554
2024/12/26,1.73514E+12,2659279598,一知半解,NINEONE#乃万/GALI,257714129,一知半解,170,1,orpheus://song/2659279598/?autoplay=1,https://music.163.com/song?id=2659279598
2025/1/15,1.73687E+12,2665330030,我的 (feat. 李大奔BENZO & GALI),VaVa毛衍七/李大奔BENZO/GALI,259474825,我的 (feat. 李大奔BENZO & GALI),169,1,orpheus://song/2665330030/?autoplay=1,https://music.163.com/song?id=2665330030
2025/1/22,1.73748E+12,2668010729,Good Axx Job(Feat.Naggy/GALI),Mr.Trouble麻烦先生/Naggy(A.K.A EnAce)/GALI,260357325,烹饪书,277,1,orpheus://song/2668010729/?autoplay=1,https://music.163.com/song?id=2668010729
2025/1/22,1.73748E+12,2666596840,C.O.M Freestyle (feat.GALI),VaVa毛衍七/GALI,259893346,C.O.M Freestyle (feat.GALI),167,8,orpheus://song/2666596840/?autoplay=1,https://music.163.com/song?id=2666596840
2025/2/3,1.73851E+12,2671538849,Live Now Die Later,CATI2/GALI,261570426,Live Now Die Later,190,8,orpheus://song/2671538849/?autoplay=1,https://music.163.com/song?id=2671538849
2025/2/22,1.74015E+12,2677398932,Step 2,Rapeter/GALI,263242113,IMGOOD别担心我,184,8,orpheus://song/2677398932/?autoplay=1,https://music.163.com/song?id=2677398932
2025/3/7,1.74128E+12,2679057249,Pegasus (Intro),路铭Dualkiller/GALI,264109922,梦马,220,8,orpheus://song/2679057249/?autoplay=1,https://music.163.com/song?id=2679057249
2025/3/14,1.74188E+12,2684256351,Ugly Thing,Not2/GALI/kattie凯欣,265753791,Ugly Thing,167,8,orpheus://song/2684256351/?autoplay=1,https://music.163.com/song?id=2684256351
2025/4/22,1.74525E+12,2695993024,不塑之客,GALI/黄之仪Kyra Zilver,269337942,不塑之客,166,8,orpheus://song/2695993024/?autoplay=1,https://music.163.com/song?id=2695993024
2025/5/21,1.74776E+12,2705348965,HOLY WATER,马伯骞Victor Ma/ATM Hanson/GALI/李玖哲,272136228,BEDROOM TAPE,227,1,orpheus://song/2705348965/?autoplay=1,https://music.163.com/song?id=2705348965
2025/6/14,1.74983E+12,2715111164,VELVET SKY,李欣颖ShinLi/GALI,274962468,配合尺寸,209,8,orpheus://song/2715111164/?autoplay=1,https://music.163.com/song?id=2715111164
2025/6/17,1.75009E+12,2716052258,SoulSense TWH Freestyle（Live）,GALI/SoulSense TWH,275311724,SoulSense TWH Freestyle（Live）,212,8,orpheus://song/2716052258/?autoplay=1,https://music.163.com/song?id=2716052258
2025/8/20,1.75562E+12,2735190006,Up & Down（feat. GALI）,Melo/GALI,281159079,SuperFlow Ⅱ,158,8,orpheus://song/2735190006/?autoplay=1,https://music.163.com/song?id=2735190006
2025/8/30,1.75648E+12,2740858325,Star Crossing Night (feat. GALI),徐明浩/GALI,283206196,Star Crossing Night (feat. GALI),205,1,orpheus://song/2740858325/?autoplay=1,https://music.163.com/song?id=2740858325
2025/10/30,1.76175E+12,2748708276,耍,潘玮柏/GALI,289844491,狂爱,176,1,orpheus://song/2748708276/?autoplay=1,https://music.163.com/song?id=2748708276
2025/10/31,1.76184E+12,3312623232,Like ovo,APMOZART/GALI,348619269,赢家圈子,165,8,orpheus://song/3312623232/?autoplay=1,https://music.163.com/song?id=3312623232
2025/11/3,1.7621E+12,3312738881,BLACKBIRRRD,GALI,348659673,BLACKBIRRRD,189,8,orpheus://song/3312738881/?autoplay=1,https://music.163.com/song?id=3312738881
2025/11/22,1.76374E+12,3320331666,MOVE!,雾都L4WUDU/GALI/DJ CELL,351342148,WHOOSIS RECORDS 3,136,8,orpheus://song/3320331666/?autoplay=1,https://music.163.com/song?id=3320331666
2025/12/9,1.76521E+12,3323827602,聲名狼藉:ThenWeTalkSome,Capper/GALI,352728713,槍火天使 Gun-fire Angel,169,8,orpheus://song/3323827602/?autoplay=1,https://music.163.com/song?id=3323827602
2025/12/15,1.76573E+12,3324846858,潇洒,TizzyT/GALI/马思唯,353177269,流行,214,8,orpheus://song/3324846858/?autoplay=1,https://music.163.com/song?id=3324846858
2025/12/21,1.76625E+12,3342254019,城市的嘴脸（City’s faces）,艾热 AIR/GALI,359380756,艾·思集,230,1,orpheus://song/3342254019/?autoplay=1,https://music.163.com/song?id=3342254019
2025/12/29,1.76694E+12,3332882223,ALL I Need Freestyle,王以太/俞天时/GALI,356213918,ALL I Need Freestyle,226,1,orpheus://song/3332882223/?autoplay=1,https://music.163.com/song?id=3332882223
2026/3/11,1.77316E+12,3355972100,熊猫邮局（Geek）,BroFA/GALI,364785099,TRUST ME,152,8,orpheus://song/3355972100/?autoplay=1,https://music.163.com/song?id=3355972100
2026/4/1,1.77497E+12,3362972099,潜入你的梦,有三/GALI,367784731,慢半拍,190,1,orpheus://song/3362972099/?autoplay=1,https://music.163.com/song?id=3362972099
2026/6/5,1.78067E+12,3388955637,鲨向未来（GO SHARKS!）,GALI,379525779,鲨向未来（GO SHARKS!）,163,8,orpheus://song/3388955637/?autoplay=1,https://music.163.com/song?id=3388955637
2026/6/16,1.78154E+12,3392560501,DIFFERENT ANIMAL,李大奔BENZO/GALI,381164186,MODEL,185,8,orpheus://song/3392560501/?autoplay=1,https://music.163.com/song?id=3392560501
2026/7/25,1.78491E+12,3410061687,新荣记（feat.GALI）,BrAnTB白景屹/GALI,387360366,北上南下,210,8,orpheus://song/3410061687/?autoplay=1,https://music.163.com/song?id=3410061687
2026/7/29,1.78525E+12,3397056929,DOWNTOWN BOSS,ICE杨长青/GALI,383211818,长青 (Deluxe),171,8,orpheus://song/3397056929/?autoplay=1,https://music.163.com/song?id=3397056929
2026/9/21,1.78992E+12,3436297218,乌龙 oolong ft. GALI,朱婧汐Akini Jing/GALI,398401862,乌龙 oolong ft. GALI,150,8,orpheus://song/3436297218/?autoplay=1,https://music.163.com/song?id=3436297218
